"game_id","season","week","game_date","game_time_eastern","home_team_abbr","visitor_team_abbr","play_id","play_description","quarter","game_clock","down","yards_to_go","possession_team","defensive_team","yardline_side","yardline_number","pre_snap_home_score","pre_snap_visitor_score","play_nullified_by_penalty","pass_result","pass_length","offense_formation","receiver_alignment","route_of_targeted_receiver","play_action","dropback_type","dropback_distance","pass_location_type","defenders_in_the_box","team_coverage_man_zone","team_coverage_type","penalty_yards","pre_penalty_yards_gained","yards_gained","expected_points","expected_points_added","pre_snap_home_team_win_probability","pre_snap_visitor_team_win_probability","home_team_win_probability_added","visitor_team_win_probility_added","player_to_predict","nfl_id","frame_id","play_direction","absolute_yardline_number","player_name","player_height","player_weight","player_birth_date","player_position","player_side","player_role","x","y","s","a","dir","o","num_frames_output","ball_land_x","ball_land_y"
2023090700,2023,1,"09/07/2023","20:20:00","KC","DET",1711,"(:45) (No Huddle, Shotgun) P.Mahomes pass deep left to Ju.Watson pushed ob at DET 4 for 26 yards (C.Gardner-Johnson).",2,"00:45",1,10,"KC","DET","DET",30,7,7,"N","C",23,"SHOTGUN","3x1","CORNER",FALSE,"TRADITIONAL",5.3600001335144,"INSIDE_BOX",5,"ZONE_COVERAGE","COVER_2_ZONE",NA,26,26,3.45235198986484,2.34294713230338,0.663186952471733,0.336813047528267,0.0418428108096123,-0.0418428108096123,TRUE,55910,7,"right",80,"Brian Branch","6-0",193,2001-10-22,"SS","Defense","Defensive Coverage",84.92,39.26,0.95,1.57,99.5,244.17,19,100.569999694824,50
2023090700,2023,1,"09/07/2023","20:20:00","KC","DET",1711,"(:45) (No Huddle, Shotgun) P.Mahomes pass deep left to Ju.Watson pushed ob at DET 4 for 26 yards (C.Gardner-Johnson).",2,"00:45",1,10,"KC","DET","DET",30,7,7,"N","C",23,"SHOTGUN","3x1","CORNER",FALSE,"TRADITIONAL",5.3600001335144,"INSIDE_BOX",5,"ZONE_COVERAGE","COVER_2_ZONE",NA,26,26,3.45235198986484,2.34294713230338,0.663186952471733,0.336813047528267,0.0418428108096123,-0.0418428108096123,TRUE,55910,10,"right",80,"Brian Branch","6-0",193,2001-10-22,"SS","Defense","Defensive Coverage",85.34,39.12,1.85,2.21,111.5,234.7,19,100.569999694824,50
2023090700,2023,1,"09/07/2023","20:20:00","KC","DET",1711,"(:45) (No Huddle, Shotgun) P.Mahomes pass deep left to Ju.Watson pushed ob at DET 4 for 26 yards (C.Gardner-Johnson).",2,"00:45",1,10,"KC","DET","DET",30,7,7,"N","C",23,"SHOTGUN","3x1","CORNER",FALSE,"TRADITIONAL",5.3600001335144,"INSIDE_BOX",5,"ZONE_COVERAGE","COVER_2_ZONE",NA,26,26,3.45235198986484,2.34294713230338,0.663186952471733,0.336813047528267,0.0418428108096123,-0.0418428108096123,TRUE,55910,13,"right",80,"Brian Branch","6-0",193,2001-10-22,"SS","Defense","Defensive Coverage",85.97,38.86,2.76,2.38,113.98,228.36,19,100.569999694824,50
2023090700,2023,1,"09/07/2023","20:20:00","KC","DET",1711,"(:45) (No Huddle, Shotgun) P.Mahomes pass deep left to Ju.Watson pushed ob at DET 4 for 26 yards (C.Gardner-Johnson).",2,"00:45",1,10,"KC","DET","DET",30,7,7,"N","C",23,"SHOTGUN","3x1","CORNER",FALSE,"TRADITIONAL",5.3600001335144,"INSIDE_BOX",5,"ZONE_COVERAGE","COVER_2_ZONE",NA,26,26,3.45235198986484,2.34294713230338,0.663186952471733,0.336813047528267,0.0418428108096123,-0.0418428108096123,TRUE,55910,16,"right",80,"Brian Branch","6-0",193,2001-10-22,"SS","Defense","Defensive Coverage",86.81,38.5,3.33,1.11,112.11,220.88,19,100.569999694824,50
2023090700,2023,1,"09/07/2023","20:20:00","KC","DET",1711,"(:45) (No Huddle, Shotgun) P.Mahomes pass deep left to Ju.Watson pushed ob at DET 4 for 26 yards (C.Gardner-Johnson).",2,"00:45",1,10,"KC","DET","DET",30,7,7,"N","C",23,"SHOTGUN","3x1","CORNER",FALSE,"TRADITIONAL",5.3600001335144,"INSIDE_BOX",5,"ZONE_COVERAGE","COVER_2_ZONE",NA,26,26,3.45235198986484,2.34294713230338,0.663186952471733,0.336813047528267,0.0418428108096123,-0.0418428108096123,TRUE,55910,19,"right",80,"Brian Branch","6-0",193,2001-10-22,"SS","Defense","Defensive Coverage",87.83,38.06,3.91,0.78,114.39,215.47,19,100.569999694824,50
2023090700,2023,1,"09/07/2023","20:20:00","KC","DET",1711,"(:45) (No Huddle, Shotgun) P.Mahomes pass deep left to Ju.Watson pushed ob at DET 4 for 26 yards (C.Gardner-Johnson).",2,"00:45",1,10,"KC","DET","DET",30,7,7,"N","C",23,"SHOTGUN","3x1","CORNER",FALSE,"TRADITIONAL",5.3600001335144,"INSIDE_BOX",5,"ZONE_COVERAGE","COVER_2_ZONE",NA,26,26,3.45235198986484,2.34294713230338,0.663186952471733,0.336813047528267,0.0418428108096123,-0.0418428108096123,TRUE,55910,22,"right",80,"Brian Branch","6-0",193,2001-10-22,"SS","Defense","Defensive Coverage",88.94,37.44,4.42,1.54,121.25,205.51,19,100.569999694824,50
2023090700,2023,1,"09/07/2023","20:20:00","KC","DET",1711,"(:45) (No Huddle, Shotgun) P.Mahomes pass deep left to Ju.Watson pushed ob at DET 4 for 26 yards (C.Gardner-Johnson).",2,"00:45",1,10,"KC","DET","DET",30,7,7,"N","C",23,"SHOTGUN","3x1","CORNER",FALSE,"TRADITIONAL",5.3600001335144,"INSIDE_BOX",5,"ZONE_COVERAGE","COVER_2_ZONE",NA,26,26,3.45235198986484,2.34294713230338,0.663186952471733,0.336813047528267,0.0418428108096123,-0.0418428108096123,TRUE,55910,25,"right",80,"Brian Branch","6-0",193,2001-10-22,"SS","Defense","Defensive Coverage",90.1,36.61,4.95,1.79,128.87,206.91,19,100.569999694824,50
2023090700,2023,1,"09/07/2023","20:20:00","KC","DET",1711,"(:45) (No Huddle, Shotgun) P.Mahomes pass deep left to Ju.Watson pushed ob at DET 4 for 26 yards (C.Gardner-Johnson).",2,"00:45",1,10,"KC","DET","DET",30,7,7,"N","C",23,"SHOTGUN","3x1","CORNER",FALSE,"TRADITIONAL",5.3600001335144,"INSIDE_BOX",5,"ZONE_COVERAGE","COVER_2_ZONE",NA,26,26,3.45235198986484,2.34294713230338,0.663186952471733,0.336813047528267,0.0418428108096123,-0.0418428108096123,TRUE,47888,2,"right",80,"C.J. Gardner-Johnson","5-11",208,1997-12-20,"SS","Defense","Defensive Coverage",93.3,33.6,1.4,0.59,57.29,271.93,19,100.569999694824,50
2023090700,2023,1,"09/07/2023","20:20:00","KC","DET",1711,"(:45) (No Huddle, Shotgun) P.Mahomes pass deep left to Ju.Watson pushed ob at DET 4 for 26 yards (C.Gardner-Johnson).",2,"00:45",1,10,"KC","DET","DET",30,7,7,"N","C",23,"SHOTGUN","3x1","CORNER",FALSE,"TRADITIONAL",5.3600001335144,"INSIDE_BOX",5,"ZONE_COVERAGE","COVER_2_ZONE",NA,26,26,3.45235198986484,2.34294713230338,0.663186952471733,0.336813047528267,0.0418428108096123,-0.0418428108096123,TRUE,47888,5,"right",80,"C.J. Gardner-Johnson","5-11",208,1997-12-20,"SS","Defense","Defensive Coverage",93.7,33.83,1.63,0.58,63.23,274.54,19,100.569999694824,50
2023090700,2023,1,"09/07/2023","20:20:00","KC","DET",1711,"(:45) (No Huddle, Shotgun) P.Mahomes pass deep left to Ju.Watson pushed ob at DET 4 for 26 yards (C.Gardner-Johnson).",2,"00:45",1,10,"KC","DET","DET",30,7,7,"N","C",23,"SHOTGUN","3x1","CORNER",FALSE,"TRADITIONAL",5.3600001335144,"INSIDE_BOX",5,"ZONE_COVERAGE","COVER_2_ZONE",NA,26,26,3.45235198986484,2.34294713230338,0.663186952471733,0.336813047528267,0.0418428108096123,-0.0418428108096123,TRUE,47888,8,"right",80,"C.J. Gardner-Johnson","5-11",208,1997-12-20,"SS","Defense","Defensive Coverage",94.2,34.03,1.98,0.94,70.36,274.54,19,100.569999694824,50
2023090700,2023,1,"09/07/2023","20:20:00","KC","DET",1711,"(:45) (No Huddle, Shotgun) P.Mahomes pass deep left to Ju.Watson pushed ob at DET 4 for 26 yards (C.Gardner-Johnson).",2,"00:45",1,10,"KC","DET","DET",30,7,7,"N","C",23,"SHOTGUN","3x1","CORNER",FALSE,"TRADITIONAL",5.3600001335144,"INSIDE_BOX",5,"ZONE_COVERAGE","COVER_2_ZONE",NA,26,26,3.45235198986484,2.34294713230338,0.663186952471733,0.336813047528267,0.0418428108096123,-0.0418428108096123,TRUE,47888,11,"right",80,"C.J. Gardner-Johnson","5-11",208,1997-12-20,"SS","Defense","Defensive Coverage",94.83,34.25,2.38,0.96,72.83,280.09,19,100.569999694824,50
2023090700,2023,1,"09/07/2023","20:20:00","KC","DET",1711,"(:45) (No Huddle, Shotgun) P.Mahomes pass deep left to Ju.Watson pushed ob at DET 4 for 26 yards (C.Gardner-Johnson).",2,"00:45",1,10,"KC","DET","DET",30,7,7,"N","C",23,"SHOTGUN","3x1","CORNER",FALSE,"TRADITIONAL",5.3600001335144,"INSIDE_BOX",5,"ZONE_COVERAGE","COVER_2_ZONE",NA,26,26,3.45235198986484,2.34294713230338,0.663186952471733,0.336813047528267,0.0418428108096123,-0.0418428108096123,TRUE,47888,14,"right",80,"C.J. Gardner-Johnson","5-11",208,1997-12-20,"SS","Defense","Defensive Coverage",95.59,34.49,2.9,1.15,72.82,283.19,19,100.569999694824,50
2023090700,2023,1,"09/07/2023","20:20:00","KC","DET",1711,"(:45) (No Huddle, Shotgun) P.Mahomes pass deep left to Ju.Watson pushed ob at DET 4 for 26 yards (C.Gardner-Johnson).",2,"00:45",1,10,"KC","DET","DET",30,7,7,"N","C",23,"SHOTGUN","3x1","CORNER",FALSE,"TRADITIONAL",5.3600001335144,"INSIDE_BOX",5,"ZONE_COVERAGE","COVER_2_ZONE",NA,26,26,3.45235198986484,2.34294713230338,0.663186952471733,0.336813047528267,0.0418428108096123,-0.0418428108096123,TRUE,47888,17,"right",80,"C.J. Gardner-Johnson","5-11",208,1997-12-20,"SS","Defense","Defensive Coverage",96.51,34.76,3.47,1.13,73.83,282.23,19,100.569999694824,50
2023090700,2023,1,"09/07/2023","20:20:00","KC","DET",1711,"(:45) (No Huddle, Shotgun) P.Mahomes pass deep left to Ju.Watson pushed ob at DET 4 for 26 yards (C.Gardner-Johnson).",2,"00:45",1,10,"KC","DET","DET",30,7,7,"N","C",23,"SHOTGUN","3x1","CORNER",FALSE,"TRADITIONAL",5.3600001335144,"INSIDE_BOX",5,"ZONE_COVERAGE","COVER_2_ZONE",NA,26,26,3.45235198986484,2.34294713230338,0.663186952471733,0.336813047528267,0.0418428108096123,-0.0418428108096123,TRUE,47888,20,"right",80,"C.J. Gardner-Johnson","5-11",208,1997-12-20,"SS","Defense","Defensive Coverage",97.57,35.05,3.81,0.58,75.55,285.94,19,100.569999694824,50
2023090700,2023,1,"09/07/2023","20:20:00","KC","DET",1711,"(:45) (No Huddle, Shotgun) P.Mahomes pass deep left to Ju.Watson pushed ob at DET 4 for 26 yards (C.Gardner-Johnson).",2,"00:45",1,10,"KC","DET","DET",30,7,7,"N","C",23,"SHOTGUN","3x1","CORNER",FALSE,"TRADITIONAL",5.3600001335144,"INSIDE_BOX",5,"ZONE_COVERAGE","COVER_2_ZONE",NA,26,26,3.45235198986484,2.34294713230338,0.663186952471733,0.336813047528267,0.0418428108096123,-0.0418428108096123,TRUE,47888,23,"right",80,"C.J. Gardner-Johnson","5-11",208,1997-12-20,"SS","Defense","Defensive Coverage",98.75,35.36,4.24,0.6,75.2,305.61,19,100.569999694824,50
2023090700,2023,1,"09/07/2023","20:20:00","KC","DET",1711,"(:45) (No Huddle, Shotgun) P.Mahomes pass deep left to Ju.Watson pushed ob at DET 4 for 26 yards (C.Gardner-Johnson).",2,"00:45",1,10,"KC","DET","DET",30,7,7,"N","C",23,"SHOTGUN","3x1","CORNER",FALSE,"TRADITIONAL",5.3600001335144,"INSIDE_BOX",5,"ZONE_COVERAGE","COVER_2_ZONE",NA,26,26,3.45235198986484,2.34294713230338,0.663186952471733,0.336813047528267,0.0418428108096123,-0.0418428108096123,TRUE,47888,26,"right",80,"C.J. Gardner-Johnson","5-11",208,1997-12-20,"SS","Defense","Defensive Coverage",100.03,35.75,4.68,1.02,70.78,327.05,19,100.569999694824,50
2023090700,2023,1,"09/07/2023","20:20:00","KC","DET",1711,"(:45) (No Huddle, Shotgun) P.Mahomes pass deep left to Ju.Watson pushed ob at DET 4 for 26 yards (C.Gardner-Johnson).",2,"00:45",1,10,"KC","DET","DET",30,7,7,"N","C",23,"SHOTGUN","3x1","CORNER",FALSE,"TRADITIONAL",5.3600001335144,"INSIDE_BOX",5,"ZONE_COVERAGE","COVER_2_ZONE",NA,26,26,3.45235198986484,2.34294713230338,0.663186952471733,0.336813047528267,0.0418428108096123,-0.0418428108096123,FALSE,44906,3,"right",80,"Cameron Sutton","5-11",188,1995-02-27,"CB","Defense","Defensive Coverage",83.76,10.05,1.13,0.36,96.1,10.38,19,100.569999694824,50
2023090700,2023,1,"09/07/2023","20:20:00","KC","DET",1711,"(:45) (No Huddle, Shotgun) P.Mahomes pass deep left to Ju.Watson pushed ob at DET 4 for 26 yards (C.Gardner-Johnson).",2,"00:45",1,10,"KC","DET","DET",30,7,7,"N","C",23,"SHOTGUN","3x1","CORNER",FALSE,"TRADITIONAL",5.3600001335144,"INSIDE_BOX",5,"ZONE_COVERAGE","COVER_2_ZONE",NA,26,26,3.45235198986484,2.34294713230338,0.663186952471733,0.336813047528267,0.0418428108096123,-0.0418428108096123,FALSE,44906,6,"right",80,"Cameron Sutton","5-11",188,1995-02-27,"CB","Defense","Defensive Coverage",84.26,10,1.93,1.58,96.29,14.63,19,100.569999694824,50
2023090700,2023,1,"09/07/2023","20:20:00","KC","DET",1711,"(:45) (No Huddle, Shotgun) P.Mahomes pass deep left to Ju.Watson pushed ob at DET 4 for 26 yards (C.Gardner-Johnson).",2,"00:45",1,10,"KC","DET","DET",30,7,7,"N","C",23,"SHOTGUN","3x1","CORNER",FALSE,"TRADITIONAL",5.3600001335144,"INSIDE_BOX",5,"ZONE_COVERAGE","COVER_2_ZONE",NA,26,26,3.45235198986484,2.34294713230338,0.663186952471733,0.336813047528267,0.0418428108096123,-0.0418428108096123,FALSE,44906,9,"right",80,"Cameron Sutton","5-11",188,1995-02-27,"CB","Defense","Defensive Coverage",84.92,9.94,2.57,2.2,92.47,9.48,19,100.569999694824,50
2023090700,2023,1,"09/07/2023","20:20:00","KC","DET",1711,"(:45) (No Huddle, Shotgun) P.Mahomes pass deep left to Ju.Watson pushed ob at DET 4 for 26 yards (C.Gardner-Johnson).",2,"00:45",1,10,"KC","DET","DET",30,7,7,"N","C",23,"SHOTGUN","3x1","CORNER",FALSE,"TRADITIONAL",5.3600001335144,"INSIDE_BOX",5,"ZONE_COVERAGE","COVER_2_ZONE",NA,26,26,3.45235198986484,2.34294713230338,0.663186952471733,0.336813047528267,0.0418428108096123,-0.0418428108096123,FALSE,44906,12,"right",80,"Cameron Sutton","5-11",188,1995-02-27,"CB","Defense","Defensive Coverage",85.81,9.94,3.41,1.96,87.05,22.74,19,100.569999694824,50
2023090700,2023,1,"09/07/2023","20:20:00","KC","DET",1711,"(:45) (No Huddle, Shotgun) P.Mahomes pass deep left to Ju.Watson pushed ob at DET 4 for 26 yards (C.Gardner-Johnson).",2,"00:45",1,10,"KC","DET","DET",30,7,7,"N","C",23,"SHOTGUN","3x1","CORNER",FALSE,"TRADITIONAL",5.3600001335144,"INSIDE_BOX",5,"ZONE_COVERAGE","COVER_2_ZONE",NA,26,26,3.45235198986484,2.34294713230338,0.663186952471733,0.336813047528267,0.0418428108096123,-0.0418428108096123,FALSE,44906,15,"right",80,"Cameron Sutton","5-11",188,1995-02-27,"CB","Defense","Defensive Coverage",86.93,10.03,4.03,1.3,83.45,23.33,19,100.569999694824,50
2023090700,2023,1,"09/07/2023","20:20:00","KC","DET",1711,"(:45) (No Huddle, Shotgun) P.Mahomes pass deep left to Ju.Watson pushed ob at DET 4 for 26 yards (C.Gardner-Johnson).",2,"00:45",1,10,"KC","DET","DET",30,7,7,"N","C",23,"SHOTGUN","3x1","CORNER",FALSE,"TRADITIONAL",5.3600001335144,"INSIDE_BOX",5,"ZONE_COVERAGE","COVER_2_ZONE",NA,26,26,3.45235198986484,2.34294713230338,0.663186952471733,0.336813047528267,0.0418428108096123,-0.0418428108096123,FALSE,44906,18,"right",80,"Cameron Sutton","5-11",188,1995-02-27,"CB","Defense","Defensive Coverage",88.23,10.21,4.58,0.88,81.7,26.82,19,100.569999694824,50
2023090700,2023,1,"09/07/2023","20:20:00","KC","DET",1711,"(:45) (No Huddle, Shotgun) P.Mahomes pass deep left to Ju.Watson pushed ob at DET 4 for 26 yards (C.Gardner-Johnson).",2,"00:45",1,10,"KC","DET","DET",30,7,7,"N","C",23,"SHOTGUN","3x1","CORNER",FALSE,"TRADITIONAL",5.3600001335144,"INSIDE_BOX",5,"ZONE_COVERAGE","COVER_2_ZONE",NA,26,26,3.45235198986484,2.34294713230338,0.663186952471733,0.336813047528267,0.0418428108096123,-0.0418428108096123,FALSE,44906,21,"right",80,"Cameron Sutton","5-11",188,1995-02-27,"CB","Defense","Defensive Coverage",89.65,10.38,4.85,0.7,84.88,38.8,19,100.569999694824,50
2023090700,2023,1,"09/07/2023","20:20:00","KC","DET",1711,"(:45) (No Huddle, Shotgun) P.Mahomes pass deep left to Ju.Watson pushed ob at DET 4 for 26 yards (C.Gardner-Johnson).",2,"00:45",1,10,"KC","DET","DET",30,7,7,"N","C",23,"SHOTGUN","3x1","CORNER",FALSE,"TRADITIONAL",5.3600001335144,"INSIDE_BOX",5,"ZONE_COVERAGE","COVER_2_ZONE",NA,26,26,3.45235198986484,2.34294713230338,0.663186952471733,0.336813047528267,0.0418428108096123,-0.0418428108096123,FALSE,44906,24,"right",80,"Cameron Sutton","5-11",188,1995-02-27,"CB","Defense","Defensive Coverage",91.11,10.4,4.81,2.08,93.17,45.29,19,100.569999694824,50
2023090700,2023,1,"09/07/2023","20:20:00","KC","DET",1711,"(:45) (No Huddle, Shotgun) P.Mahomes pass deep left to Ju.Watson pushed ob at DET 4 for 26 yards (C.Gardner-Johnson).",2,"00:45",1,10,"KC","DET","DET",30,7,7,"N","C",23,"SHOTGUN","3x1","CORNER",FALSE,"TRADITIONAL",5.3600001335144,"INSIDE_BOX",5,"ZONE_COVERAGE","COVER_2_ZONE",NA,26,26,3.45235198986484,2.34294713230338,0.663186952471733,0.336813047528267,0.0418428108096123,-0.0418428108096123,FALSE,55882,1,"right",80,"Jack Campbell","6-5",243,2000-08-22,"MLB","Defense","Defensive Coverage",85.25,25.63,1.45,2.01,180.05,270.2,19,100.569999694824,50
2023090700,2023,1,"09/07/2023","20:20:00","KC","DET",1711,"(:45) (No Huddle, Shotgun) P.Mahomes pass deep left to Ju.Watson pushed ob at DET 4 for 26 yards (C.Gardner-Johnson).",2,"00:45",1,10,"KC","DET","DET",30,7,7,"N","C",23,"SHOTGUN","3x1","CORNER",FALSE,"TRADITIONAL",5.3600001335144,"INSIDE_BOX",5,"ZONE_COVERAGE","COVER_2_ZONE",NA,26,26,3.45235198986484,2.34294713230338,0.663186952471733,0.336813047528267,0.0418428108096123,-0.0418428108096123,FALSE,55882,4,"right",80,"Jack Campbell","6-5",243,2000-08-22,"MLB","Defense","Defensive Coverage",85.27,25.31,0.84,1.88,163.68,268.12,19,100.569999694824,50
